change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
10876,10,0,0,13,2128,14,0,15,5,213,'2010-10-17 14:46:52+00:00',solr/src/java/org/apache/solr/search/solrindexsearcher.java,146,13,0,1
10884,39,0,3,46,576,14,0,16,5,211,'2010-10-17 14:46:52+00:00',solr/src/test/org/apache/solr/solrtestcasej4.java,0,45,1,1
10894,1,0,0,1,1057,18,0,9,5,213,'2010-10-17 18:27:41+00:00',solr/src/java/org/apache/solr/core/corecontainer.java,0,1,0,0
10905,2,0,0,2,114,21,0,4,2,214,'2010-10-17 21:30:53+00:00',solr/src/test/org/apache/solr/solrinfombeantest.java,0,2,0,1
10914,1,0,0,2,245,0,1,6,3,214,'2010-10-18 00:03:41+00:00',solr/src/test/org/apache/solr/handler/documentanalysisrequesthandlertest.java,0,2,0,0
10925,0,1,15,17,148,3,1,2,1,4,'2010-10-18 03:47:06+00:00',solr/src/test/org/apache/solr/cloud/abstractzktestcase.java,0,11,6,0
10936,0,0,6,6,0,16,1,4,1,214,'2010-10-18 16:31:48+00:00',solr/src/java/org/apache/solr/handler/analysisrequesthandler.java,0,3,3,0
10946,0,0,2,2,225,4,2,1,0,5,'2010-10-19 04:17:46+00:00',solr/src/test/org/apache/solr/cloud/zkcontrollertest.java,21,1,1,0
10957,1,0,0,1,722,13,2,13,6,215,'2010-10-19 13:46:21+00:00',solr/src/test/org/apache/solr/handler/testreplicationhandler.java,20,1,0,0
10976,1,2,25,33,136,14,2,1,0,215,'2010-10-19 14:59:56+00:00',solr/contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/fieldreaderdatasource.java,0,7,26,0
10985,6,1,16,27,217,16,2,1,0,215,'2010-10-19 16:12:36+00:00',solr/src/test/org/apache/solr/core/solrcoretest.java,142,21,6,0
10992,1,0,18,23,68,16,2,1,1,35,'2010-10-19 16:12:36+00:00',solr/src/test/org/apache/solr/core/testpropinjectdefaults.java,0,10,13,0
11002,1,0,11,14,118,17,2,2,0,215,'2010-10-19 17:52:17+00:00',solr/src/test/org/apache/solr/search/testindexsearcher.java,0,8,6,1
11024,2,1,0,4,0,20,2,11,0,215,'2010-10-19 20:10:03+00:00',solr/src/java/org/apache/solr/core/solrcore.java,650,3,1,0
11033,17,0,4,23,0,20,2,6,0,215,'2010-10-19 20:10:03+00:00',solr/src/java/org/apache/solr/handler/component/facetcomponent.java,650,21,2,0
11042,0,281,0,282,0,20,2,4,0,35,'2010-10-19 20:10:03+00:00',solr/src/java/org/apache/solr/handler/component/pivotfacetcomponent.java,650,0,282,0
11046,258,0,0,259,0,20,2,0,0,0,'2010-10-19 20:10:03+00:00',solr/src/java/org/apache/solr/handler/component/pivotfacethelper.java,0,259,0,1
11053,23,0,17,46,1645,1,3,12,0,216,'2010-10-20 01:21:28+00:00',solr/src/java/org/apache/solr/core/solrcore.java,0,39,7,0
11064,2,0,11,15,85,1,3,2,0,216,'2010-10-20 01:51:40+00:00',solr/src/test/org/apache/solr/analysis/testlucenematchversion.java,80,6,9,0
11072,2,0,9,13,49,1,3,1,0,216,'2010-10-20 01:51:40+00:00',solr/src/test/org/apache/solr/core/solr749test.java,0,6,7,0
11121,0,0,2,2,169,23,3,5,1,58,'2010-10-20 23:48:31+00:00',solr/src/java/org/apache/solr/spelling/suggest/suggester.java,0,1,1,0
11133,1,1,0,4,948,10,4,7,4,217,'2010-10-21 10:22:58+00:00',lucene/src/java/org/apache/lucene/search/multitermquery.java,0,2,2,0
11146,1,0,0,2,849,19,4,5,2,197,'2010-10-21 19:06:45+00:00',lucene/src/java/org/apache/lucene/util/automaton/basicoperations.java,81,2,0,0
11155,53,0,0,54,52,19,4,0,0,0,'2010-10-21 19:06:45+00:00',lucene/src/test/org/apache/lucene/util/automaton/testminimize.java,0,54,0,0
11160,0,0,2,2,210,0,5,2,2,198,'2010-10-22 00:01:16+00:00',lucene/src/java/org/apache/lucene/util/automaton/specialoperations.java,253,1,1,1
11170,123,0,0,124,253,0,5,5,2,171,'2010-10-22 00:01:16+00:00',lucene/src/test/org/apache/lucene/util/automaton/automatontestutil.java,253,124,0,0
11179,13,4,2,21,69,0,5,5,1,171,'2010-10-22 00:01:16+00:00',lucene/src/test/org/apache/lucene/util/automaton/testdeterminism.java,253,15,6,0
11189,1,1,31,35,55,0,5,2,1,0,'2010-10-22 00:01:16+00:00',lucene/src/test/org/apache/lucene/util/automaton/testminimize.java,0,16,19,0
11199,0,0,2,3,621,19,5,20,6,217,'2010-10-22 19:38:22+00:00',solr/src/test/org/apache/solr/solrtestcasej4.java,0,1,2,0
11208,1,0,3,6,152,12,6,5,0,219,'2010-10-23 12:11:19+00:00',solr/src/test/org/apache/solr/core/testconfig.java,0,4,2,0
11217,1,0,2,4,36,12,6,3,0,219,'2010-10-23 12:21:21+00:00',solr/src/test/org/apache/solr/core/testlegacymergeschedulerpolicyconfig.java,0,3,1,0
11227,0,1,0,1,329,10,0,8,5,220,'2010-10-24 10:50:45+00:00',lucene/src/java/org/apache/lucene/index/termshashperfield.java,34,0,1,0
