change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
17641,3,0,26,30,2328,22,3,4,1,532,'2005-11-30 22:59:22+00:00',hw/xfree86/os-support/drm/xf86drm.c,214,17,13,0
17649,3,0,0,4,436,22,3,2,1,532,'2005-11-30 22:59:22+00:00',hw/xfree86/os-support/drm/xf86drmhash.c,214,4,0,0
17658,3,0,0,4,220,22,3,2,1,532,'2005-11-30 22:59:22+00:00',hw/xfree86/os-support/drm/xf86drmrandom.c,214,4,0,0
17638,0,108,0,109,2385,2,3,20,14,495,'2005-11-30 02:36:25+00:00',fb/fbmmx.c,253,0,109,0
17647,117,0,0,118,1338,2,3,22,5,746,'2005-11-30 02:36:25+00:00',fb/fbpict.c,0,118,0,0
17539,0,0,2,2,583,0,2,14,4,731,'2005-11-15 00:29:23+00:00',include/servermd.h,0,1,1,0
17525,0,1,2,4,1051,18,1,20,3,731,'2005-11-14 18:49:30+00:00',hw/xfree86/common/xf86configure.c,0,1,3,0
17542,0,499,0,500,500,21,1,3,0,148,'2005-11-14 21:04:12+00:00',gl/glx/glcontextmodes.c,607,0,500,0
17546,0,55,0,56,56,21,1,3,0,148,'2005-11-14 21:04:12+00:00',gl/glx/glcontextmodes.h,607,0,56,0
17547,0,0,10,13,384,18,5,11,1,735,'2005-11-18 18:02:24+00:00',hw/xfree86/ddc/xf86ddc.c,0,8,5,0
17555,6,0,0,8,641,23,5,19,3,735,'2005-11-18 23:34:04+00:00',hw/xfree86/dri/xf86dri.c,0,8,0,0
17788,0,0,4,4,3627,19,4,30,7,755,'2005-12-08 19:33:09+00:00',fb/fbcompose.c,0,2,2,0
17817,1,0,46,48,2743,5,5,23,5,755,'2005-12-09 05:36:41+00:00',hw/xfree86/common/xf86config.c,0,47,1,1
17827,1,0,2,3,2738,15,5,25,7,755,'2005-12-09 15:30:05+00:00',hw/xfree86/common/xf86config.c,0,2,1,1
17839,0,0,28,28,3627,18,5,31,7,756,'2005-12-09 18:35:21+00:00',fb/fbcompose.c,199,14,14,0
17846,0,0,3,5,1297,18,5,3,2,526,'2005-12-09 18:35:21+00:00',hw/dmx/dmxpict.c,199,3,2,0
17853,2,0,4,7,1859,18,5,23,5,756,'2005-12-09 18:35:21+00:00',render/picture.c,199,6,1,0
17861,0,0,4,5,653,18,5,17,6,756,'2005-12-09 18:35:21+00:00',render/picturestr.h,0,3,2,0
17910,1,0,0,1,2739,21,2,26,8,767,'2005-12-20 21:34:21+00:00',hw/xfree86/common/xf86config.c,0,1,0,0
17941,0,4,8,15,795,0,5,4,1,201,'2005-12-23 00:08:35+00:00',hw/xgl/egl/xegl.c,132,2,13,0
17947,0,4,8,15,949,0,5,9,1,413,'2005-12-23 00:08:35+00:00',hw/xgl/glx/xglx.c,132,2,13,0
17955,1,0,0,1,1368,0,5,14,0,566,'2005-12-23 00:08:35+00:00',hw/xgl/xgl.h,132,1,0,0
17960,0,13,2,16,319,0,5,6,2,413,'2005-12-23 00:08:35+00:00',hw/xgl/xglcmap.c,132,1,15,0
17967,0,0,2,3,448,0,5,9,0,413,'2005-12-23 00:08:35+00:00',hw/xgl/xglscreen.c,0,1,2,0
17786,0,0,2,2,200,19,4,11,1,755,'2005-12-08 19:27:13+00:00',hw/xfree86/os-support/linux/lnx_axp.c,0,1,1,0
17831,1,0,0,1,173,18,5,11,3,496,'2005-12-09 18:32:46+00:00',miext/cw/cw.h,0,1,0,0
17928,0,0,2,2,319,23,4,5,2,413,'2005-12-22 23:31:15+00:00',hw/xgl/xglcmap.c,0,1,1,0
17936,1,0,4,6,4911,1,5,10,4,253,'2005-12-23 01:13:28+00:00',hw/xgl/xglglx.c,0,3,3,0
17948,3,0,0,5,265,1,5,5,1,413,'2005-12-23 01:49:21+00:00',hw/xgl/xglcomp.c,0,5,0,0
17995,0,0,60,76,650,2,5,3,0,201,'2005-12-23 02:07:58+00:00',hw/xgl/egl/evdev.c,13576,28,48,0
18002,0,2,11,15,1683,2,5,1,0,201,'2005-12-23 02:07:58+00:00',hw/xgl/egl/kinput.c,13576,6,9,0
18014,103,0,0,104,0,2,5,0,0,0,'2005-12-23 02:07:58+00:00',hw/xgl/egl/module/xeglmodule.c,13576,104,0,0
18019,1,354,226,621,784,2,5,5,1,201,'2005-12-23 02:07:58+00:00',hw/xgl/egl/xegl.c,13576,71,550,0
17667,3,0,0,4,491,22,3,2,1,532,'2005-11-30 22:59:22+00:00',hw/xfree86/os-support/drm/xf86drmsl.c,214,4,0,0
17674,0,0,8,12,638,22,3,4,1,496,'2005-11-30 22:59:22+00:00',hw/xfree86/os-support/xf86drm.h,0,6,6,0
17855,0,3,0,4,892,23,1,15,2,759,'2005-12-12 23:33:55+00:00',hw/xfree86/os-support/solaris/sun_kbdev.c,0,0,4,0
17874,1,0,0,1,253,20,3,13,2,761,'2005-12-14 20:11:16+00:00',hw/xfree86/common/xf86globals.c,79,1,0,0
17880,4,0,0,5,2026,20,3,31,10,761,'2005-12-14 20:11:16+00:00',hw/xfree86/common/xf86init.c,79,5,0,0
17885,1,0,0,1,227,20,3,9,5,761,'2005-12-14 20:11:16+00:00',hw/xfree86/common/xf86priv.h,79,1,0,0
17890,0,0,4,5,191,20,3,15,1,761,'2005-12-14 20:11:16+00:00',hw/xfree86/os-support/linux/lnx_apm.c,0,3,2,0
17924,0,0,2,2,1456,21,2,23,6,767,'2005-12-20 21:40:19+00:00',fb/fbpict.c,0,1,1,0
17934,0,1,3,6,799,23,4,3,1,200,'2005-12-22 23:32:49+00:00',hw/xgl/egl/xegl.c,48,1,5,0
17942,0,1,3,6,953,23,4,8,1,413,'2005-12-22 23:32:49+00:00',hw/xgl/glx/xglx.c,0,1,5,0
17950,0,0,7,9,501,1,5,6,1,413,'2005-12-23 01:51:40+00:00',hw/xgl/xglpict.c,0,6,3,0
