change_id,commit_id,changed_file
58233,8931b8138aaf30e21e870fd9c7802dc882a81262,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/AbstractComparableTest.java
57516,7fb61558744987ce1301d15c86077c1ce96e5a22,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/DiskIndex.java
57522,7fb61558744987ce1301d15c86077c1ce96e5a22,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/BinaryIndexer.java
51603,d4d6f39c2c13b749dbfbe6265758dba9b7addfaf,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/MirrorDeclarationTestAnnotationProcessorFactory.java
51611,d4d6f39c2c13b749dbfbe6265758dba9b7addfaf,org.eclipse.jdt.apt.tests/src/org/eclipse/jdt/apt/tests/annotations/mirrortest/MirrorUtilTestAnnotationProcessorFactory.java
53841,8afeb60d84d0d78caa38869e22c86e8ec44f1e1a,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/FieldBinding.java
52813,f18746495477338a9b83fca4f673d973bc3b28e9,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/MethodVerifyTest.java
52819,f18746495477338a9b83fca4f673d973bc3b28e9,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/VarargsTest.java
52838,f18746495477338a9b83fca4f673d973bc3b28e9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/Scope.java
52834,f18746495477338a9b83fca4f673d973bc3b28e9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/MethodVerifier15.java
52844,f18746495477338a9b83fca4f673d973bc3b28e9,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/SourceTypeBinding.java
53954,b5b90ec2f42e0eb7ce3ad684f46b8d872887e632,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/Member.java
53946,b5b90ec2f42e0eb7ce3ad684f46b8d872887e632,org.eclipse.jdt.core/model/org/eclipse/jdt/core/IMember.java
58291,888d5cb313019c8c62b5cbd42b139e8dc64793b3,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/IndexManager.java
58298,888d5cb313019c8c62b5cbd42b139e8dc64793b3,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/IndexingParser.java
58284,888d5cb313019c8c62b5cbd42b139e8dc64793b3,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/SourceElementParser.java
55942,d23451ebf024452ccadb6e1836412da6b1f36827,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/AbstractCommentParser.java
55938,d23451ebf024452ccadb6e1836412da6b1f36827,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionJavadocParser.java
55927,d23451ebf024452ccadb6e1836412da6b1f36827,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/parser/JavadocCompletionParserTest.java
54526,02b597dc12498814a30fa5e2659217b73f0e1d25,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AllJavaModelTests.java
54534,02b597dc12498814a30fa5e2659217b73f0e1d25,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AttachedJavadocTests.java
57477,e5605d858d80d4f7abd27811cf01ffbc779ed62c,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/IMethodBinding.java
57484,e5605d858d80d4f7abd27811cf01ffbc779ed62c,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/MethodBinding.java
58432,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/comment/JavaDocRegion.java
58410,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe.java
58418,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/Scribe2.java
58477,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/PublicScanner.java
58329,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/CharOperation.java
58344,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/LongLiteral.java
58454,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/model/org/eclipse/jdt/core/Signature.java
58388,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/DocCommentParser.java
58381,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/ProblemReporter.java
58425,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/comment/CommentLine.java
58336,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/IntLiteral.java
58404,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/formatter/org/eclipse/jdt/core/formatter/IndentManipulation.java
58469,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/CreateTypeMemberOperation.java
58462,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/SourceJavadocParser.java
58396,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/dom/org/eclipse/jdt/internal/core/dom/rewrite/ASTRewriteAnalyzer.java
58447,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/comment/SubstitutionTextReader.java
58373,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/ScannerHelper.java
58351,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/AbstractCommentParser.java
58359,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/JavadocParser.java
58440,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/formatter/org/eclipse/jdt/internal/formatter/comment/MultiCommentLine.java
58367,5ca447c521262374b5199c22b8bb8d32a007f444,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/Scanner.java
54990,cdc11c6e72240b1766f8f5810b1fb669da307c66,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavadocBugsCompletionModelTest.java
54985,cdc11c6e72240b1766f8f5810b1fb669da307c66,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/AbstractJavadocCompletionModelTest.java
55002,cdc11c6e72240b1766f8f5810b1fb669da307c66,org.eclipse.jdt.core/codeassist/org/eclipse/jdt/internal/codeassist/complete/CompletionJavadocParser.java
55010,cdc11c6e72240b1766f8f5810b1fb669da307c66,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/parser/AbstractCommentParser.java
52995,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/compiler/SourceElementParser.java
52990,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/CompilationUnitResolver.java
53003,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/util/CodeSnippetParsingUtil.java
52961,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/codegen/CodeStream.java
52967,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/AbortCompilation.java
52945,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ClassFile.java
52930,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core.tests.performance/src/org/eclipse/jdt/core/tests/performance/FullSourceWorkspaceBuildTests.java
52975,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/problem/ProblemHandler.java
52953,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/CompilationResult.java
52983,fc9d825b5c036f5cbadf58470fc9fe9a408c4770,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/AST.java
53437,014eef8cad2ee5584b28815ec4238bd578f1c1b0,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaModelTests.java
53453,014eef8cad2ee5584b28815ec4238bd578f1c1b0,org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaCore.java
53460,014eef8cad2ee5584b28815ec4238bd578f1c1b0,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/DeltaProcessingState.java
58034,3281c13de72351a624283669a64f931d4450d3c0,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/InternalSearchDocument.java
58042,3281c13de72351a624283669a64f931d4450d3c0,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/SourceIndexer.java
58028,3281c13de72351a624283669a64f931d4450d3c0,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/indexing/IndexManager.java
58428,11720579dabb679ca60e8292e0179e6b591caa51,org.eclipse.jdt.core/dom/org/eclipse/jdt/core/dom/rewrite/ASTRewrite.java
60053,17fcd420e0756889bcaffeff4cf983b2cff84a3e,org.eclipse.jdt.core/compiler/org/eclipse/jdt/core/compiler/CharOperation.java
60069,17fcd420e0756889bcaffeff4cf983b2cff84a3e,org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/search/matching/PatternLocator.java
60061,17fcd420e0756889bcaffeff4cf983b2cff84a3e,org.eclipse.jdt.core/search/org/eclipse/jdt/core/search/SearchPattern.java
60030,17fcd420e0756889bcaffeff4cf983b2cff84a3e,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/UtilTest.java
60038,17fcd420e0756889bcaffeff4cf983b2cff84a3e,org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/JavaSearchBugsTests.java
54644,fe16fe907972b2b0368c7cfd0298f309b98902c7,org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/impl/CompilerOptions.java
54609,fe16fe907972b2b0368c7cfd0298f309b98902c7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/Compliance_1_3.java
54623,fe16fe907972b2b0368c7cfd0298f309b98902c7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/Compliance_1_5.java
54629,fe16fe907972b2b0368c7cfd0298f309b98902c7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/EnumTest.java
54636,fe16fe907972b2b0368c7cfd0298f309b98902c7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/JavadocTest.java
54652,fe16fe907972b2b0368c7cfd0298f309b98902c7,org.eclipse.jdt.core/model/org/eclipse/jdt/core/JavaCore.java
54617,fe16fe907972b2b0368c7cfd0298f309b98902c7,org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/Compliance_1_4.java
