change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
9007,0,0,8,10,0,21,5,8,1,184,'2010-09-17 21:10:50+00:00',solr/src/java/org/apache/solr/handler/component/querycomponent.java,81,2,8,0
9016,0,5,10,20,0,21,5,10,5,184,'2010-09-17 21:10:50+00:00',solr/src/java/org/apache/solr/search/solrindexsearcher.java,0,3,17,0
9002,1,0,4,6,1603,10,5,15,13,183,'2010-09-17 10:30:03+00:00',lucene/src/java/org/apache/lucene/index/documentswriter.java,0,4,2,0
9011,0,0,2,2,0,21,5,9,1,184,'2010-09-17 21:33:48+00:00',solr/src/java/org/apache/solr/handler/component/querycomponent.java,0,1,1,0
9035,5,1,4,11,296,11,6,3,1,164,'2010-09-18 11:50:31+00:00',lucene/src/java/org/apache/lucene/util/packed/packedints.java,215,8,3,0
9046,28,1,13,47,84,11,6,1,1,164,'2010-09-18 11:50:31+00:00',lucene/src/java/org/apache/lucene/util/packed/packedreaderiterator.java,215,37,10,0
9053,0,1,55,61,251,11,6,7,1,164,'2010-09-18 11:50:31+00:00',lucene/src/test/org/apache/lucene/util/packed/testpackedints.java,215,43,18,0
9073,4,0,12,20,127,15,0,2,0,137,'2010-09-19 15:40:06+00:00',modules/analysis/common/src/java/org/apache/lucene/analysis/th/thaiwordfilter.java,136,18,2,0
9082,6,0,0,6,123,15,0,2,1,137,'2010-09-19 15:40:06+00:00',modules/analysis/common/src/test/org/apache/lucene/analysis/th/testthaianalyzer.java,136,6,0,0
9091,2,0,0,3,43,15,0,4,2,185,'2010-09-19 15:40:06+00:00',solr/src/test/org/apache/solr/analysis/testthaiwordfilterfactory.java,0,3,0,0
9109,3,1,10,17,928,17,1,25,11,186,'2010-09-20 17:27:15+00:00',lucene/src/test/org/apache/lucene/util/lucenetestcase.java,0,11,6,1
9139,0,0,2,3,0,1,2,2,1,73,'2010-09-21 01:10:37+00:00',solr/src/java/org/apache/solr/schema/latlontype.java,0,2,1,1
9158,0,0,12,17,543,13,2,13,5,187,'2010-09-21 13:40:35+00:00',lucene/src/java/org/apache/lucene/store/fsdirectory.java,108,9,8,0
9167,0,0,4,4,425,13,2,7,3,187,'2010-09-21 13:40:35+00:00',lucene/src/java/org/apache/lucene/store/mmapdirectory.java,108,2,2,0
9176,0,0,5,6,933,13,2,26,12,187,'2010-09-21 13:40:35+00:00',lucene/src/test/org/apache/lucene/util/lucenetestcase.java,0,1,5,0
9199,0,1,7,10,0,15,3,2,1,188,'2010-09-22 15:14:20+00:00',lucene/contrib/benchmark/src/java/org/apache/lucene/benchmark/bytask/feeds/filebasedquerymaker.java,0,3,7,0
9212,0,1,78,90,435,12,4,2,0,64,'2010-09-23 12:29:40+00:00',lucene/contrib/spatial/src/java/org/apache/lucene/spatial/distanceutils.java,338,60,30,0
9222,50,0,2,53,232,12,4,3,1,75,'2010-09-23 12:29:40+00:00',lucene/contrib/spatial/src/test/org/apache/lucene/spatial/distanceutilstest.java,338,52,1,0
9231,2,2,28,38,306,12,4,3,2,75,'2010-09-23 12:29:40+00:00',solr/src/java/org/apache/solr/schema/latlontype.java,338,23,15,0
9240,4,0,11,18,146,12,4,1,1,75,'2010-09-23 12:29:40+00:00',solr/src/test/org/apache/solr/search/spatialfiltertest.java,0,16,2,0
9250,1,0,0,1,0,19,4,1,0,75,'2010-09-23 19:59:55+00:00',solr/src/common/org/apache/solr/common/params/spatialparams.java,61,1,0,0
9259,0,1,12,16,0,19,4,3,1,75,'2010-09-23 19:59:55+00:00',solr/src/java/org/apache/solr/search/spatialfilterqparser.java,0,11,5,0
9270,14,3,0,18,0,1,5,1,0,190,'2010-09-24 01:08:23+00:00',solr/src/java/org/apache/solr/search/solrconstantscorequery.java,0,14,4,0
9294,0,0,4,4,0,6,5,2,1,190,'2010-09-24 06:09:45+00:00',lucene/src/java/org/apache/lucene/util/constants.java,43,2,2,0
9303,0,0,5,8,0,6,5,7,2,190,'2010-09-24 06:09:45+00:00',lucene/src/test/org/apache/lucene/index/testcheckindex.java,0,5,3,0
9313,3,0,0,4,160,18,5,2,1,76,'2010-09-24 18:29:02+00:00',solr/src/test/org/apache/solr/search/spatialfiltertest.java,0,4,0,0
9345,84,0,0,92,0,19,6,5,2,191,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/fieldcache.java,3317,92,0,0
9355,6,8,807,874,0,19,6,10,3,191,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/fieldcacheimpl.java,3317,123,751,1
9364,130,0,0,131,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/bytevaluescreator.java,3317,131,0,1
9368,77,0,0,78,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/cachedarray.java,3317,78,0,0
9374,147,0,0,148,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/cachedarraycreator.java,3317,148,0,1
9378,170,0,0,171,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/doctermscreator.java,3317,171,0,1
9384,317,0,0,318,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/doctermsindexcreator.java,3317,318,0,1
9388,149,0,0,150,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/doublevaluescreator.java,3317,150,0,1
9394,71,0,0,72,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/entrycreator.java,3317,72,0,0
9398,40,0,0,41,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/entrycreatorwithoptions.java,3317,41,0,0
9404,8,0,0,9,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/entrykey.java,3317,9,0,0
9408,149,0,0,150,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/floatvaluescreator.java,3317,150,0,1
9414,149,0,0,150,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/intvaluescreator.java,3317,150,0,1
9418,149,0,0,150,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/longvaluescreator.java,3317,150,0,1
9424,131,0,0,132,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/shortvaluescreator.java,3317,132,0,1
9428,58,0,0,59,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/search/cache/simpleentrykey.java,3317,59,0,0
9433,31,0,0,32,0,19,6,1,0,172,'2010-09-25 19:32:37+00:00',lucene/src/java/org/apache/lucene/util/bits.java,3317,32,0,0
9442,189,0,0,190,0,19,6,0,0,0,'2010-09-25 19:32:37+00:00',lucene/src/test/org/apache/lucene/search/cache/testentrycreators.java,0,190,0,0
9460,0,23,0,24,270,10,1,4,4,193,'2010-09-27 10:32:27+00:00',lucene/contrib/misc/src/java/org/apache/lucene/misc/highfreqterms.java,109,0,24,0
9469,43,0,0,44,43,10,1,0,0,0,'2010-09-27 10:32:27+00:00',lucene/contrib/misc/src/java/org/apache/lucene/misc/termstats.java,0,44,0,0
9486,0,0,4,5,204,16,1,5,3,185,'2010-09-27 16:10:29+00:00',lucene/contrib/highlighter/src/java/org/apache/lucene/search/vectorhighlight/basefragmentsbuilder.java,325,2,3,0
9495,2,0,6,10,434,16,1,10,1,185,'2010-09-27 16:10:29+00:00',lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/abstracttestcase.java,325,7,3,0
9502,0,0,2,2,191,16,1,1,0,185,'2010-09-27 16:10:29+00:00',lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/fieldphraselisttest.java,325,1,1,0
9509,0,0,2,2,161,16,1,1,0,185,'2010-09-27 16:10:29+00:00',lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/fieldtermstacktest.java,325,1,1,0
9517,0,0,2,2,43,16,1,1,0,185,'2010-09-27 16:10:29+00:00',lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/scoreorderfragmentsbuildertest.java,325,1,1,0
9525,0,0,2,2,172,16,1,2,0,185,'2010-09-27 16:10:29+00:00',lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/simplefraglistbuildertest.java,325,1,1,0
9533,0,0,16,16,168,16,1,4,2,185,'2010-09-27 16:10:29+00:00',lucene/contrib/highlighter/src/test/org/apache/lucene/search/vectorhighlight/simplefragmentsbuildertest.java,325,8,8,0
9542,0,3,4,9,211,16,1,3,2,193,'2010-09-27 16:10:29+00:00',lucene/src/java/org/apache/lucene/index/docinverterperfield.java,325,2,7,0
9550,9,0,0,10,91,16,1,3,3,138,'2010-09-27 16:10:29+00:00',lucene/src/test/org/apache/lucene/analysis/mockanalyzer.java,325,10,0,0
9559,0,0,35,41,5280,16,1,50,27,193,'2010-09-27 16:10:29+00:00',lucene/src/test/org/apache/lucene/index/testindexwriter.java,0,35,6,0
9578,27,11,103,183,0,4,3,7,5,195,'2010-09-29 04:11:29+00:00',lucene/src/java/org/apache/lucene/search/fieldcomparator.java,756,109,74,0
9587,44,0,61,116,0,4,3,2,1,195,'2010-09-29 04:11:29+00:00',lucene/src/java/org/apache/lucene/search/sortfield.java,756,98,18,0
9596,46,0,34,87,0,4,3,19,5,195,'2010-09-29 04:11:29+00:00',lucene/src/test/org/apache/lucene/search/testsort.java,0,71,16,0
9606,48,46,0,96,0,4,3,8,6,195,'2010-09-29 04:13:14+00:00',lucene/src/java/org/apache/lucene/search/fieldcomparator.java,0,49,47,0
9626,1,0,2,4,0,4,3,1,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/schema/bytefield.java,1002,3,1,0
9635,3,0,2,6,0,4,3,1,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/schema/doublefield.java,1002,5,1,0
9644,3,0,2,6,0,4,3,1,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/schema/floatfield.java,1002,5,1,0
9653,1,0,2,4,0,4,3,1,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/schema/intfield.java,1002,3,1,0
9662,2,0,2,6,0,4,3,1,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/schema/longfield.java,1002,4,2,0
9671,2,0,2,5,0,4,3,1,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/schema/shortfield.java,1002,4,1,0
9680,1,0,6,8,0,4,3,3,2,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/schema/triedatefield.java,1002,5,3,0
9689,10,0,56,70,0,4,3,5,2,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/schema/triefield.java,1002,55,15,0
9698,4,14,13,38,0,4,3,1,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/search/function/bytefieldsource.java,1002,11,27,0
9707,3,14,13,37,0,4,3,2,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/search/function/doublefieldsource.java,1002,10,27,0
9716,3,18,13,43,0,4,3,2,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/search/function/floatfieldsource.java,1002,11,32,0
9725,4,14,13,38,0,4,3,2,0,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/search/function/intfieldsource.java,1002,11,27,0
9734,0,14,15,36,0,4,3,2,1,195,'2010-09-29 04:24:55+00:00',solr/src/java/org/apache/solr/search/function/longfieldsource.java,1002,8,28,0
