change_id,401_lines_added,402_lines_deleted,403_lines_changed,404_loc,405_file_lines,406_time_of_day,407_day_of_week,408_previous_patches,409_previous_buggy_patches,410_file_age,411_commit_time,412_full_path,413_patch_lines,414_lines_inserted,415_lines_removed,500_Buggy?
15610,8,0,2,12,1772,16,6,25,9,631,'2005-08-06 16:29:20+00:00',hw/xfree86/common/xf86init.c,33,11,1,0
15634,0,0,2,2,790,23,6,9,3,36,'2005-08-06 23:34:09+00:00',exa/exa.c,96,1,1,0
15642,0,0,2,2,1178,23,6,9,3,36,'2005-08-06 23:34:09+00:00',exa/exa_accel.c,96,1,1,0
15650,0,0,2,2,569,23,6,9,3,36,'2005-08-06 23:34:09+00:00',exa/exa_migration.c,96,1,1,0
15658,0,0,2,2,790,23,6,9,3,36,'2005-08-06 23:34:09+00:00',hw/xfree86/exa/exa.c,96,1,1,0
15666,0,0,2,2,1178,23,6,9,3,36,'2005-08-06 23:34:09+00:00',hw/xfree86/exa/exa_accel.c,96,1,1,0
15674,0,0,2,2,569,23,6,9,3,36,'2005-08-06 23:34:09+00:00',hw/xfree86/exa/exa_migration.c,0,1,1,0
15684,3,0,0,4,287,18,1,3,1,38,'2005-08-08 18:02:08+00:00',exa/exa_priv.h,52,4,0,0
15692,3,0,0,4,287,18,1,3,1,38,'2005-08-08 18:02:08+00:00',hw/xfree86/exa/exapriv.h,52,4,0,0
15700,3,0,0,4,287,18,1,3,1,38,'2005-08-08 18:02:08+00:00',hw/xfree86/exa/exa_priv.h,0,4,0,0
15718,58,0,0,61,2333,20,3,15,10,384,'2005-08-10 20:22:57+00:00',fb/fbmmx.c,0,61,0,0
15729,0,0,2,3,2032,1,5,26,9,636,'2005-08-12 01:17:58+00:00',hw/xfree86/common/xf86init.c,21,2,1,0
15739,1,0,4,27,3529,18,5,23,7,637,'2005-08-12 18:31:07+00:00',fb/fbcompose.c,0,0,0,0
15748,0,0,12,88,3531,18,5,24,7,637,'2005-08-12 18:50:33+00:00',fb/fbcompose.c,0,0,0,0
15758,0,0,3,4,0,6,6,19,6,637,'2005-08-13 06:15:35+00:00',hw/xfree86/common/xf86events.c,0,1,3,0
15777,0,0,4,6,1000,19,0,10,3,44,'2005-08-14 19:46:55+00:00',exa/exa.c,207,3,3,0
15784,0,0,2,4,236,19,0,3,0,44,'2005-08-14 19:46:55+00:00',exa/exa.h,207,2,2,0
15791,0,0,4,6,1378,19,0,10,3,44,'2005-08-14 19:46:55+00:00',exa/exa_accel.c,207,3,3,0
15798,0,0,4,6,676,19,0,10,3,44,'2005-08-14 19:46:55+00:00',exa/exa_migration.c,207,3,3,0
15806,0,0,2,3,396,19,0,4,3,44,'2005-08-14 19:46:55+00:00',exa/exa_offscreen.c,207,2,1,1
15813,0,0,4,6,1000,19,0,10,3,44,'2005-08-14 19:46:55+00:00',hw/xfree86/exa/exa.c,207,3,3,0
15820,0,0,2,4,236,19,0,3,1,44,'2005-08-14 19:46:55+00:00',hw/xfree86/exa/exa.h,207,2,2,0
15828,0,0,4,6,1378,19,0,10,3,44,'2005-08-14 19:46:55+00:00',hw/xfree86/exa/exa_accel.c,207,3,3,0
15836,0,0,4,6,676,19,0,10,3,44,'2005-08-14 19:46:55+00:00',hw/xfree86/exa/exa_migration.c,207,3,3,0
15843,0,0,2,3,396,19,0,4,2,44,'2005-08-14 19:46:55+00:00',hw/xfree86/exa/exa_offscreen.c,207,2,1,1
15851,0,0,2,3,396,19,0,4,2,44,'2005-08-14 19:46:55+00:00',hw/xfree86/exa/exaoffscreen.c,0,2,1,1
15959,167,0,0,168,179,12,1,0,0,0,'2005-08-22 12:05:18+00:00',hw/xfree86/os-support/linux/lnx_acpi.c,240,168,0,1
15964,2,0,0,4,367,12,1,13,3,646,'2005-08-22 12:05:18+00:00',hw/xfree86/os-support/linux/lnx_agp.c,240,4,0,1
15972,15,0,0,17,174,12,1,14,1,646,'2005-08-22 12:05:18+00:00',hw/xfree86/os-support/linux/lnx_apm.c,0,17,0,0
16001,11,0,0,12,571,8,3,5,2,428,'2005-08-24 08:49:31+00:00',gl/windows/glwrap.c,0,12,0,0
16009,3,0,0,4,72,19,3,4,0,649,'2005-08-24 19:35:51+00:00',hw/xfree86/dixmods/ftmodule.c,38,4,0,0
16016,3,0,0,4,87,19,3,3,0,649,'2005-08-24 19:35:51+00:00',hw/xfree86/dixmods/type1mod.c,0,4,0,0
15600,1,0,0,2,235,3,6,10,1,630,'2005-08-06 03:14:50+00:00',hw/xfree86/os-support/solaris/sun_vid.c,50,2,0,0
15607,5,0,4,10,581,3,6,12,4,630,'2005-08-06 03:14:50+00:00',include/servermd.h,0,8,2,0
15698,0,0,7,8,1317,1,2,8,2,633,'2005-08-09 01:18:04+00:00',hw/xfree86/loader/loadmod.c,0,7,1,0
15707,0,0,2,2,799,16,2,2,1,65,'2005-08-09 16:51:05+00:00',hw/xgl/egl/xegl.c,0,1,1,0
15725,2,0,3,31,297,15,4,10,1,635,'2005-08-11 15:46:42+00:00',hw/xfree86/xaa/xaatetext.c,0,0,0,0
15735,0,8,0,10,4457,16,5,11,2,636,'2005-08-12 16:30:57+00:00',gl/glx/g_disptab_ext.c,125,0,10,0
15743,0,6,0,7,166,16,5,11,2,636,'2005-08-12 16:30:57+00:00',gl/glx/g_disptab_ext.h,125,0,7,0
15751,0,4,0,6,2288,16,5,12,2,636,'2005-08-12 16:30:57+00:00',gl/glx/g_render.c,125,0,6,0
15757,0,0,2,2,3387,16,5,12,1,636,'2005-08-12 16:30:57+00:00',gl/glx/g_renderswap.c,125,1,1,0
15765,0,0,2,4,77,16,5,11,3,636,'2005-08-12 16:30:57+00:00',gl/glx/impsize.h,125,2,2,1
15773,0,0,2,2,932,16,5,12,2,636,'2005-08-12 16:30:57+00:00',gl/glx/rensize.c,0,1,1,0
15783,0,6,0,8,715,7,1,17,3,639,'2005-08-15 07:30:05+00:00',hw/xfree86/dri/xf86dri.c,0,0,8,0
15818,0,0,8,8,2394,17,3,17,11,390,'2005-08-17 17:20:13+00:00',fb/fbmmx.c,0,4,4,1
15980,0,0,26,28,2998,0,2,14,5,486,'2005-08-23 00:32:27+00:00',hw/xfree86/utils/xorgconfig/xorgconfig.c,0,16,12,0
15998,4,3,15,28,2998,20,2,15,5,487,'2005-08-23 20:58:29+00:00',hw/xfree86/utils/xorgconfig/xorgconfig.c,0,19,9,0
15643,0,0,2,2,584,23,6,2,2,36,'2005-08-06 23:46:38+00:00',exa/exa_render.c,65,1,1,0
15659,0,0,2,2,584,23,6,2,1,36,'2005-08-06 23:46:38+00:00',hw/xfree86/exa/exa_render.c,65,1,1,0
15667,0,0,2,2,584,23,6,2,1,36,'2005-08-06 23:46:38+00:00',hw/xfree86/exa/exapict.c,0,1,1,0
15685,2,0,0,3,984,6,1,5,1,447,'2005-08-08 06:25:21+00:00',hw/kdrive/ati/ati_video.c,195,3,0,0
15693,0,1,0,1,495,6,1,6,2,1432,'2005-08-08 06:25:21+00:00',hw/kdrive/chips/chipsdraw.c,195,0,1,0
15701,5,0,0,6,796,6,1,15,8,341,'2005-08-08 06:25:21+00:00',hw/kdrive/ephyr/hostx.c,195,6,0,0
